head,benchmark,condition,metric,mean,events,trials,trial_sd,positive_trial_fraction,trial_min,trial_max
L18H18,repeated_sequence,all_probes,previous_attention,0.0028196101878829576,992,32,0.0011695707189489971,1.0,0.0012657877518757877,0.005902155217031137
L18H18,repeated_sequence,all_probes,output_gold_minus_others,0.013293811855786066,992,32,0.008426447451345237,0.96875,-0.001238971963644989,0.030100676801896865
L18H18,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L18H18,repeated_sequence,correct_copy_events,source_attention,0.14404573710253593,953,32,0.035729911356754795,1.0,0.0783545088643829,0.21454526410837257
L18H18,repeated_sequence,correct_copy_events,source_argmax,0.061253161581651575,953,32,0.058919051737575175,0.71875,0.0,0.21428571428571427
L18H18,repeated_sequence,correct_copy_events,self_attention,0.02265527838140461,953,32,0.007231318998220907,1.0,0.011570765283601037,0.0415210915186132
L18H18,repeated_sequence,correct_copy_events,previous_attention,0.0027135652625283222,953,32,0.0011567615042377944,1.0,0.0012613010451253824,0.005902155217031137
L18H18,repeated_sequence,correct_copy_events,output_gold_minus_others,0.01380831665244817,953,32,0.008552792174068267,0.96875,-0.0006784735679892557,0.030937263509258628
L18H18,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L18H24,repeated_sequence,all_probes,source_attention,0.013665064513031299,992,32,0.0018973095102175082,1.0,0.008408440607449701,0.01749677798380294
L18H24,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L18H24,repeated_sequence,all_probes,self_attention,0.010262980646662218,992,32,0.0020901055043084918,1.0,0.007371694394086878,0.015209407079964876
L18H24,repeated_sequence,all_probes,previous_attention,0.0069936100234401465,992,32,0.0014478554934795353,1.0,0.004121703951950034,0.010839577178440748
L18H24,repeated_sequence,all_probes,output_gold_minus_others,-0.0030760205826804703,992,32,0.002747506714487296,0.15625,-0.008380136632871243,0.002438412453498571
L18H24,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L18H24,repeated_sequence,correct_copy_events,source_attention,0.013889680311074161,953,32,0.0020245941410896966,1.0,0.008289051980807864,0.018147137606449957
L18H24,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L18H24,repeated_sequence,correct_copy_events,self_attention,0.010430222496888998,953,32,0.002160139863686732,1.0,0.007555098052072371,0.015263956006882446
L18H24,repeated_sequence,correct_copy_events,previous_attention,0.007059539262563998,953,32,0.0015152998230442253,1.0,0.004064906215905373,0.01093549796912287
L18H24,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.003401012021479627,953,32,0.003246454156861138,0.125,-0.011974802007898688,0.003088380660240849
L18H24,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L19H22,repeated_sequence,all_probes,source_attention,0.0669127053343184,992,32,0.016944999512125157,1.0,0.03504966054066655,0.10245240665972233
L19H22,repeated_sequence,all_probes,source_argmax,0.006048387096774193,992,32,0.015191260479351126,0.15625,0.0,0.06451612903225806
L19H22,repeated_sequence,all_probes,self_attention,0.017889268873219524,992,32,0.003916514804152518,1.0,0.007651894653756772,0.024729715442405112
L19H22,repeated_sequence,all_probes,previous_attention,0.006074631778500912,992,32,0.0018529841977923233,1.0,0.002565202785791048,0.01119213733040998
L19H22,repeated_sequence,all_probes,output_gold_minus_others,0.025537869458921413,992,32,0.009775538216792893,1.0,0.012092405449478857,0.05038350135193116
L19H22,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L19H22,repeated_sequence,correct_copy_events,source_attention,0.0674346333946369,953,32,0.01703526257015813,1.0,0.03525733315899711,0.10245240665972233
L19H22,repeated_sequence,correct_copy_events,source_argmax,0.006115591397849462,953,32,0.015312764988651986,0.15625,0.0,0.06451612903225806
L19H22,repeated_sequence,correct_copy_events,self_attention,0.01799709709762065,953,32,0.003927979054728223,1.0,0.007876216779307773,0.02534323554197005
L19H22,repeated_sequence,correct_copy_events,previous_attention,0.006043947460669336,953,32,0.0018064751291314877,1.0,0.0026134412793908266,0.01119213733040998
L19H22,repeated_sequence,correct_copy_events,output_gold_minus_others,0.025709143444705342,953,32,0.010204500501437973,1.0,0.012170747321631228,0.05038350135193116
L19H22,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L20H14,repeated_sequence,all_probes,source_attention,0.07993871513228383,992,32,0.023636569983908503,1.0,0.04505194627469586,0.1354610332017464
L20H14,repeated_sequence,all_probes,source_argmax,0.016129032258064516,992,32,0.03065748150396719,0.3125,0.0,0.12903225806451613
L20H14,repeated_sequence,all_probes,self_attention,0.02299762386352203,992,32,0.005497962948082474,1.0,0.013065527065566952,0.03652458168160651
L20H14,repeated_sequence,all_probes,previous_attention,0.006433607754043776,992,32,0.001665419181344473,1.0,0.004163633873817631,0.010387677590422813
L20H14,repeated_sequence,all_probes,output_gold_minus_others,8.623268754050638e-05,992,32,0.002285386524129637,0.4375,-0.004761028122307072,0.007110444558483939
L20H14,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L20H14,repeated_sequence,correct_copy_events,source_attention,0.08135195674350014,953,32,0.023629960452418986,1.0,0.042156582248621975,0.1377354099104802
L20H14,repeated_sequence,correct_copy_events,source_argmax,0.016683384978017905,953,32,0.03126424035652951,0.3125,0.0,0.12903225806451613
L20H14,repeated_sequence,correct_copy_events,self_attention,0.02320048330757278,953,32,0.005531950528118874,1.0,0.013063981936409556,0.03685565682826564
L20H14,repeated_sequence,correct_copy_events,previous_attention,0.00636150527437142,953,32,0.0017002500428004348,1.0,0.0039053029191563836,0.01031635255785659
L20H14,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.00018386588049986298,953,32,0.002378187424095202,0.46875,-0.00509227104873086,0.007110444558483939
L20H14,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L21H18,repeated_sequence,all_probes,source_attention,0.3534140691514157,992,32,0.08644113799847757,1.0,0.2154502410802149,0.5904492154236762
L21H18,repeated_sequence,all_probes,source_argmax,0.3941532258064516,992,32,0.1652448359113665,1.0,0.12903225806451613,0.8064516129032258
L21H18,repeated_sequence,all_probes,self_attention,0.03758900945277058,992,32,0.01146078527394603,1.0,0.017937304964664603,0.05559985703533335
L21H18,repeated_sequence,all_probes,previous_attention,0.0014487030293971576,992,32,0.0006077022919698093,1.0,0.0004892186911562139,0.002863785546211265
L21H18,repeated_sequence,all_probes,output_gold_minus_others,0.09012219313280506,992,32,0.034505774195698835,1.0,0.03490101410857131,0.19160303293216613
L21H18,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L21H18,repeated_sequence,correct_copy_events,source_attention,0.3634384997486812,953,32,0.08855968278750476,1.0,0.2062186443557342,0.6019537304838498
L21H18,repeated_sequence,correct_copy_events,source_argmax,0.4063723250701838,953,32,0.17151302064732896,1.0,0.13333333333333333,0.8333333333333334
L21H18,repeated_sequence,correct_copy_events,self_attention,0.03865445294525219,953,32,0.011849568681661005,1.0,0.018377034616048237,0.0584427724022354
L21H18,repeated_sequence,correct_copy_events,previous_attention,0.0013515838850410166,953,32,0.0005859196847424504,1.0,0.0004545239316636677,0.0026384443194875794
L21H18,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0934448109689473,953,32,0.03583562932947139,1.0,0.033164134714752436,0.19677987719575565
L21H18,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L21H24,repeated_sequence,all_probes,source_attention,0.19269966532198352,992,32,0.029915687743659675,1.0,0.14371020190658107,0.25810919864283455
L21H24,repeated_sequence,all_probes,source_argmax,0.37298387096774194,992,32,0.13184690283424425,1.0,0.12903225806451613,0.6774193548387096
L21H24,repeated_sequence,all_probes,self_attention,0.0657179755749131,992,32,0.024170614277790464,1.0,0.034097800530763646,0.13822056879589875
L21H24,repeated_sequence,all_probes,previous_attention,0.01555615024938473,992,32,0.005750168210056068,1.0,0.00655762210907039,0.02842886585201467
L21H24,repeated_sequence,all_probes,output_gold_minus_others,0.11279723411350841,992,32,0.028419478554010086,1.0,0.07516228611911496,0.2098517880564736
L21H24,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L21H24,repeated_sequence,correct_copy_events,source_attention,0.19434738147086575,953,32,0.030780427004314125,1.0,0.1413314085719841,0.2659074906259775
L21H24,repeated_sequence,correct_copy_events,source_argmax,0.37801467569786534,953,32,0.13529481016430853,1.0,0.13333333333333333,0.7
L21H24,repeated_sequence,correct_copy_events,self_attention,0.06713920127626158,953,32,0.02556060749615289,1.0,0.03199361509579266,0.1423042457938815
L21H24,repeated_sequence,correct_copy_events,previous_attention,0.015555034216835687,953,32,0.005989371265875475,1.0,0.0067023262027457045,0.029453344680535207
L21H24,repeated_sequence,correct_copy_events,output_gold_minus_others,0.11400474989261183,953,32,0.02907965785960438,1.0,0.07729918770492077,0.20924486132959524
L21H24,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L22H5,repeated_sequence,all_probes,source_attention,0.2671651648041358,992,32,0.030015437980510384,1.0,0.2115360602375961,0.3301032646108539
L22H5,repeated_sequence,all_probes,source_argmax,0.22177419354838712,992,32,0.059509142053830254,1.0,0.12903225806451613,0.3870967741935484
L22H5,repeated_sequence,all_probes,self_attention,0.06313852663518651,992,32,0.018336095223428304,1.0,0.03345323160230633,0.09508209027755525
L22H5,repeated_sequence,all_probes,previous_attention,0.004161461402870351,992,32,0.0014487944663938315,1.0,0.001834800318427428,0.00711203458286036
L22H5,repeated_sequence,all_probes,output_gold_minus_others,0.0656464498144135,992,32,0.018329568192367064,1.0,0.030783481685624968,0.09709009981804317
L22H5,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L22H5,repeated_sequence,correct_copy_events,source_attention,0.27321457136649363,953,32,0.03150855250492143,1.0,0.2172027620797356,0.34108216129243374
L22H5,repeated_sequence,correct_copy_events,source_argmax,0.22867984930345886,953,32,0.06040942738335527,1.0,0.12903225806451613,0.4
L22H5,repeated_sequence,correct_copy_events,self_attention,0.06338585573498565,953,32,0.019399585769497903,1.0,0.03394973588352702,0.10130849849208191
L22H5,repeated_sequence,correct_copy_events,previous_attention,0.004052616661434348,953,32,0.0014607709077008178,1.0,0.0012454919845519422,0.007088191889030488
L22H5,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0673071992808023,953,32,0.019433282070048373,1.0,0.03218683949671686,0.09964360212907195
L22H5,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L23H10,repeated_sequence,all_probes,source_attention,0.015103231088746285,992,32,0.004209607017093593,1.0,0.007198240904648217,0.024372765216075124
L23H10,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L23H10,repeated_sequence,all_probes,self_attention,0.01744403356203674,992,32,0.0055286229254744345,1.0,0.008804160519503057,0.03377509858429192
L23H10,repeated_sequence,all_probes,previous_attention,0.012884409047288617,992,32,0.00500933863035642,1.0,0.005134339478137272,0.026451967911975037
L23H10,repeated_sequence,all_probes,output_gold_minus_others,0.0065762926180116575,992,32,0.004359885052596937,0.9375,-0.0006670614839681695,0.017408642407146194
L23H10,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L23H10,repeated_sequence,correct_copy_events,source_attention,0.015458140954935716,953,32,0.004356726111270209,1.0,0.007404145866166801,0.024372765216075124
L23H10,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L23H10,repeated_sequence,correct_copy_events,self_attention,0.016876077295182194,953,32,0.00518435259605694,1.0,0.00905150167721634,0.030955467334327597
L23H10,repeated_sequence,correct_copy_events,previous_attention,0.012459041671763243,953,32,0.004583285482667972,1.0,0.005188406348073234,0.026175348724549016
L23H10,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0075190534728132394,953,32,0.004515671025806534,0.9375,-0.0007447822717949748,0.017488193831273487
L23H10,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L24H17,repeated_sequence,all_probes,source_attention,0.4083148953380795,992,32,0.035677622504070375,1.0,0.34916130438326826,0.4824331165141156
L24H17,repeated_sequence,all_probes,source_argmax,0.5816532258064516,992,32,0.08006424487272105,1.0,0.45161290322580644,0.7419354838709677
L24H17,repeated_sequence,all_probes,self_attention,0.03742861206665469,992,32,0.010438976398186061,1.0,0.02177036797530168,0.06964315474033356
L24H17,repeated_sequence,all_probes,previous_attention,0.00526685824874734,992,32,0.002221319927243781,1.0,0.0022120145633028098,0.010689969923694134
L24H17,repeated_sequence,all_probes,output_gold_minus_others,0.5284704644820463,992,32,0.15019397474352333,1.0,0.2928120397151478,0.8829769064341823
L24H17,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L24H17,repeated_sequence,correct_copy_events,source_attention,0.4126552685183914,953,32,0.03811610640828842,1.0,0.3446682254517717,0.5089574880132984
L24H17,repeated_sequence,correct_copy_events,source_argmax,0.5882474409396684,953,32,0.08017454651912742,1.0,0.43333333333333335,0.7419354838709677
L24H17,repeated_sequence,correct_copy_events,self_attention,0.038115397571748054,953,32,0.010694818350615651,1.0,0.02177036797530168,0.06893203606208166
L24H17,repeated_sequence,correct_copy_events,previous_attention,0.0051459203589139454,953,32,0.0023513993059867053,1.0,0.002073771841727042,0.010689969923694134
L24H17,repeated_sequence,correct_copy_events,output_gold_minus_others,0.5393671845144881,953,32,0.15557360465782485,1.0,0.2928120397151478,0.8991341754794121
L24H17,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L25H15,repeated_sequence,all_probes,source_attention,0.0019515576076364304,992,32,0.0003200143782053081,1.0,0.001460551806244879,0.0026283540402448945
L25H15,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L25H15,repeated_sequence,all_probes,self_attention,0.0048974632230848305,992,32,0.0009329039401332,1.0,0.003274700694507168,0.006860231875532096
L25H15,repeated_sequence,all_probes,previous_attention,0.003252330280086044,992,32,0.0005834537368903444,1.0,0.002180568340625013,0.004357339889411965
L25H15,repeated_sequence,all_probes,output_gold_minus_others,-2.4019042968810098e-05,992,32,0.000909656561817988,0.4375,-0.001785111403272998,0.0020393226596136247
L25H15,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L25H15,repeated_sequence,correct_copy_events,source_attention,0.0019580631670638804,953,32,0.00033398756577667697,1.0,0.0014358799710559348,0.0026283540402448945
L25H15,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L25H15,repeated_sequence,correct_copy_events,self_attention,0.0049092164701536704,953,32,0.0009398627411726539,1.0,0.003274700694507168,0.006860231875532096
L25H15,repeated_sequence,correct_copy_events,previous_attention,0.0032982354666898626,953,32,0.0005910740756442949,1.0,0.002180568340625013,0.004418902417334418
L25H15,repeated_sequence,correct_copy_events,output_gold_minus_others,9.278694829917405e-05,953,32,0.0013703318839654896,0.4375,-0.0026627816259860992,0.0029861357319971612
L25H15,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L25H20,repeated_sequence,all_probes,source_attention,0.000451798671098268,992,32,0.00010158666004053275,1.0,0.0002805633365266746,0.0007925989261674394
L25H20,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L25H20,repeated_sequence,all_probes,self_attention,0.0007125353688112932,992,32,0.00016315732645668196,1.0,0.0004168548536742286,0.001111586528432165
L25H20,repeated_sequence,all_probes,previous_attention,0.0005849513817734517,992,32,0.00013811571384246608,1.0,0.0003362017239616703,0.0009134809745685948
L25H20,repeated_sequence,all_probes,output_gold_minus_others,0.00014933474331853855,992,32,0.002528766489055866,0.4375,-0.00530608695360922,0.006302216721157874
L25H20,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L25H20,repeated_sequence,correct_copy_events,source_attention,0.0004417199995269546,953,32,0.00010178441099115388,1.0,0.00027522907863991954,0.0007925989261674394
L25H20,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L25H20,repeated_sequence,correct_copy_events,self_attention,0.0007091115314590232,953,32,0.00016663245386866008,1.0,0.00042901588112099803,0.0011400008554725597
L25H20,repeated_sequence,correct_copy_events,previous_attention,0.0005889240693196147,953,32,0.00013945560421690836,1.0,0.00034525735777449505,0.0009316554370646675
L25H20,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.0004453328252402292,953,32,0.0032891894917778984,0.40625,-0.0054016891866922375,0.006605065738161405
L25H20,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L26H31,repeated_sequence,all_probes,source_attention,0.11168921516955087,992,32,0.02910649276542685,1.0,0.04769368714562828,0.15639588664916734
L26H31,repeated_sequence,all_probes,source_argmax,0.09778225806451613,992,32,0.052133415270967154,0.96875,0.0,0.22580645161290322
L26H31,repeated_sequence,all_probes,self_attention,0.0278784372193836,992,32,0.009491364638768332,1.0,0.013267143704597988,0.05407151827333315
L26H31,repeated_sequence,all_probes,previous_attention,0.00608327052321094,992,32,0.0031832885533156323,1.0,0.002351885738701845,0.016630687871985437
L26H31,repeated_sequence,all_probes,output_gold_minus_others,0.21450046277389062,992,32,0.12120758721612254,1.0,0.011302419577635104,0.5068935673804053
L26H31,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L26H31,repeated_sequence,correct_copy_events,source_attention,0.11386398255539971,953,32,0.030309977697746366,1.0,0.04900619694320806,0.16129179154522716
L26H31,repeated_sequence,correct_copy_events,source_argmax,0.09933366769956034,953,32,0.05253659529303682,0.96875,0.0,0.21428571428571427
L26H31,repeated_sequence,correct_copy_events,self_attention,0.028390796471558295,953,32,0.010013496746069635,1.0,0.012826731878107992,0.055684077627180764
L26H31,repeated_sequence,correct_copy_events,previous_attention,0.005926646082095926,953,32,0.0029112758541756296,1.0,0.002536160213691931,0.016630687871985437
L26H31,repeated_sequence,correct_copy_events,output_gold_minus_others,0.21823973520691958,953,32,0.1252310488188883,1.0,0.011137779469468765,0.5068935673804053
L26H31,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L28H1,repeated_sequence,all_probes,source_attention,0.006095354992471731,992,32,0.0010479179711919363,1.0,0.004137231055797348,0.008119430004303613
L28H1,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L28H1,repeated_sequence,all_probes,self_attention,0.012943530819733672,992,32,0.004159646623410594,1.0,0.0061994563382599625,0.02367348973489096
L28H1,repeated_sequence,all_probes,previous_attention,0.011767884351742863,992,32,0.003735761881118966,1.0,0.005736714931234958,0.02253339589843827
L28H1,repeated_sequence,all_probes,output_gold_minus_others,0.00016897254200528314,992,32,0.003155220421040294,0.53125,-0.005177874358430985,0.007502088803918131
L28H1,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L28H1,repeated_sequence,correct_copy_events,source_attention,0.006110418593986941,953,32,0.001108530859398449,1.0,0.0042103033649317665,0.008119430004303613
L28H1,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L28H1,repeated_sequence,correct_copy_events,self_attention,0.013203068655117337,953,32,0.004260967322018278,1.0,0.006125687908691665,0.02367348973489096
L28H1,repeated_sequence,correct_copy_events,previous_attention,0.012056470828588215,953,32,0.0038167206486194026,1.0,0.005820690215720485,0.02253339589843827
L28H1,repeated_sequence,correct_copy_events,output_gold_minus_others,0.00018965861786655855,953,32,0.00329741054543925,0.625,-0.005198608587185542,0.009179253069063028
L28H1,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L30H3,repeated_sequence,all_probes,source_attention,0.03369122277822058,992,32,0.008293630808552681,1.0,0.020510097327191504,0.061753916390795985
L30H3,repeated_sequence,all_probes,source_argmax,0.0010080645161290322,992,32,0.005702474041826995,0.03125,0.0,0.03225806451612903
L30H3,repeated_sequence,all_probes,self_attention,0.024396613341870703,992,32,0.0050422024383635616,1.0,0.014601807947450827,0.03334048777938851
L30H3,repeated_sequence,all_probes,previous_attention,0.009006749683976523,992,32,0.002484399305684226,1.0,0.005142419537972479,0.017338890413333093
L30H3,repeated_sequence,all_probes,output_gold_minus_others,0.010368712501545932,992,32,0.018015426678996433,0.6875,-0.031628829517191454,0.0460977086181482
L30H3,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L30H3,repeated_sequence,correct_copy_events,source_attention,0.03356639928358934,953,32,0.008219074965540746,1.0,0.020835704783288143,0.061753916390795985
L30H3,repeated_sequence,correct_copy_events,source_argmax,0.0010080645161290322,953,32,0.005702474041826995,0.03125,0.0,0.03225806451612903
L30H3,repeated_sequence,correct_copy_events,self_attention,0.024666304578604553,953,32,0.005531734728526279,1.0,0.013309488165320764,0.035382266114798507
L30H3,repeated_sequence,correct_copy_events,previous_attention,0.009008221327847832,953,32,0.0024825152762287237,1.0,0.005137908566393889,0.01629023890460043
L30H3,repeated_sequence,correct_copy_events,output_gold_minus_others,0.009998582194222594,953,32,0.017783306516390804,0.6875,-0.028525997418910265,0.0422140500197808
L30H3,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L31H1,repeated_sequence,all_probes,source_attention,0.0023287671136043376,992,32,0.0008542380489976898,1.0,0.0010429031549832753,0.005681227595965949
L31H1,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L31H1,repeated_sequence,all_probes,self_attention,0.0026902157066190065,992,32,0.0011368192330166763,1.0,0.001273191610497663,0.006751040299047505
L31H1,repeated_sequence,all_probes,previous_attention,0.0011196553004424459,992,32,0.000439617437358834,1.0,0.000478666019320841,0.002845473907655105
L31H1,repeated_sequence,all_probes,output_gold_minus_others,-0.0004346036200126212,992,32,0.001206081129191581,0.3125,-0.002850940270769981,0.0020587196753871057
L31H1,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L31H1,repeated_sequence,correct_copy_events,source_attention,0.002335709391328676,953,32,0.0008690977598930935,1.0,0.001050616610640039,0.005815504665952176
L31H1,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L31H1,repeated_sequence,correct_copy_events,self_attention,0.002599439820903545,953,32,0.00106573928894261,1.0,0.0012145572589361108,0.006681736871056879
L31H1,repeated_sequence,correct_copy_events,previous_attention,0.001102576166794485,953,32,0.00042599779771809786,1.0,0.000506472720709488,0.0028968867816729473
L31H1,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.0002614118290203843,953,32,0.00195238294025421,0.40625,-0.004677163219700257,0.003942096738943032
L31H1,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L2H1,key_value_retrieval,all_probes,source_attention,0.0014467189603237784,32,32,0.001165235954406742,1.0,0.00025674616335891187,0.004601324908435345
L2H1,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L2H1,key_value_retrieval,all_probes,self_attention,0.008002907139598392,32,32,0.0007929025366196019,1.0,0.006353068631142378,0.009289903566241264
L2H1,key_value_retrieval,all_probes,previous_attention,0.002540416218835162,32,32,0.0004222294930030842,1.0,0.0017600866267457604,0.0035522514954209328
L2H1,key_value_retrieval,all_probes,output_gold_minus_others,-0.000336214035996818,32,32,0.0034552062422264548,0.4375,-0.006422154139727354,0.008594703860580921
L2H1,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L2H1,key_value_retrieval,correct_copy_events,source_attention,0.0014467189603237784,32,32,0.001165235954406742,1.0,0.00025674616335891187,0.004601324908435345
L2H1,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L2H1,key_value_retrieval,correct_copy_events,self_attention,0.008002907139598392,32,32,0.0007929025366196019,1.0,0.006353068631142378,0.009289903566241264
L2H1,key_value_retrieval,correct_copy_events,previous_attention,0.002540416218835162,32,32,0.0004222294930030842,1.0,0.0017600866267457604,0.0035522514954209328
L2H1,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.000336214035996818,32,32,0.0034552062422264548,0.4375,-0.006422154139727354,0.008594703860580921
L2H1,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L3H11,key_value_retrieval,all_probes,source_attention,0.004633147504137014,32,32,0.002803950996327689,1.0,0.0007712211809121072,0.013059080578386784
L3H11,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L3H11,key_value_retrieval,all_probes,self_attention,0.015613966272212565,32,32,0.0015843392746256305,1.0,0.012227838858962059,0.018398350104689598
L3H11,key_value_retrieval,all_probes,previous_attention,0.025123959232587367,32,32,0.003856518090388461,1.0,0.018626609817147255,0.035118646919727325
L3H11,key_value_retrieval,all_probes,output_gold_minus_others,-0.0004976315995008918,32,32,0.002395482799958798,0.40625,-0.005556909367442131,0.004222329705953598
L3H11,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L3H11,key_value_retrieval,correct_copy_events,source_attention,0.004633147504137014,32,32,0.002803950996327689,1.0,0.0007712211809121072,0.013059080578386784
L3H11,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L3H11,key_value_retrieval,correct_copy_events,self_attention,0.015613966272212565,32,32,0.0015843392746256305,1.0,0.012227838858962059,0.018398350104689598
L3H11,key_value_retrieval,correct_copy_events,previous_attention,0.025123959232587367,32,32,0.003856518090388461,1.0,0.018626609817147255,0.035118646919727325
L3H11,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0004976315995008918,32,32,0.002395482799958798,0.40625,-0.005556909367442131,0.004222329705953598
L3H11,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L6H2,key_value_retrieval,all_probes,source_attention,0.00047945207415978075,32,32,0.0001436648025916779,1.0,0.000182356292498298,0.0008615037659183145
L6H2,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L6H2,key_value_retrieval,all_probes,self_attention,0.001044213729983312,32,32,0.00019834399927469882,1.0,0.0005943860742263496,0.0014346683165058494
L6H2,key_value_retrieval,all_probes,previous_attention,0.0007031253071545507,32,32,0.00015809852648968704,1.0,0.00044944771798327565,0.0009823789587244391
L6H2,key_value_retrieval,all_probes,output_gold_minus_others,-0.0005777166898042196,32,32,0.004929554856253466,0.46875,-0.012238256633281708,0.007020616438239813
L6H2,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L6H2,key_value_retrieval,correct_copy_events,source_attention,0.00047945207415978075,32,32,0.0001436648025916779,1.0,0.000182356292498298,0.0008615037659183145
L6H2,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
