pair_id,family,order,writer,site,condition,readout,lp_query_mother,lp_other_candidate,lp_other_mothers_mean,lp_query_child,contrast_candidates,contrast_all_mothers,query_mother_is_top_candidate,other_candidate_is_top_candidate,query_child_is_top_candidate,mother_in_top5,top_tokens
000/direct/base/0/order0,0,0,L17H1,query_is,intact_clean,identity,-7.443750858306885,-14.154687881469727,-16.615625381469727,-16.170312881469727,6.710937023162842,7.941405773162842,True,False,False,False, hello| | cat| x| \
176/direct/base/0/order0,176,0,L15H25,query_is,irrelevant,identity,-9.510283470153809,-7.666533470153809,-8.174345970153809,-17.420440673828125,-1.84375,-1.58984375,False,True,False,False, hello| | cat| ;| \
176/direct/base/0/order0,176,0,L15H25,query_is,irrelevant,mother_of,-6.020365238189697,-6.315287113189697,-6.203958988189697,-12.409036636352539,0.294921875,0.2392578125,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order0,176,0,L15H25,query_is,none,identity,-11.1509428024292,-9.7251615524292,-9.3501615524292,-18.650943756103516,-1.42578125,-1.61328125,False,False,False,False, x| | hello| ;| cat
176/direct/base/0/order0,176,0,L15H25,query_is,none,mother_of,-6.288205623626709,-6.555783748626709,-6.409299373626709,-12.536252975463867,0.267578125,0.1943359375,True,False,False,False, k| Mary| mary| mar| j
176/direct/base/0/order1,176,1,L17H1,query_is,intact_clean,identity,-8.757477760314941,-7.452790260314941,-7.562165260314941,-17.718414306640625,-1.3046875,-1.25,False,True,False,False, hello| | x| cat| \
176/direct/base/0/order1,176,1,L17H1,query_is,intact_clean,mother_of,-6.095600605010986,-6.396381855010986,-6.292866230010986,-12.484272003173828,0.30078125,0.2490234375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_is,head_site,identity,-9.040312767028809,-7.165312767028809,-7.555937767028809,-17.700469970703125,-1.875,-1.6796875,False,True,False,False, hello| | x| cat| \
176/direct/base/0/order1,176,1,L17H1,query_is,head_site,mother_of,-6.099630832672119,-6.398458957672119,-6.296896457672119,-12.482442855834961,0.298828125,0.248046875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_is,head_span,identity,-9.040312767028809,-7.165312767028809,-7.555937767028809,-17.700469970703125,-1.875,-1.6796875,False,True,False,False, hello| | x| cat| \
176/direct/base/0/order1,176,1,L17H1,query_is,head_span,mother_of,-6.099630832672119,-6.398458957672119,-6.296896457672119,-12.482442855834961,0.298828125,0.248046875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_is,intact_corrupted,identity,-9.078584671020508,-7.21530294418335,-7.61374044418335,-17.746553421020508,-1.8632817268371582,-1.6640629768371582,False,True,False,False, hello| | cat| x| \
176/direct/base/0/order1,176,1,L17H1,query_is,intact_corrupted,mother_of,-6.095396995544434,-6.394225120544434,-6.292662620544434,-12.482115745544434,0.298828125,0.248046875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_is,irrelevant,identity,-9.049447059631348,-7.193978309631348,-7.588509559631348,-17.70569610595703,-1.85546875,-1.658203125,False,True,False,False, hello| | cat| x| \
176/direct/base/0/order1,176,1,L17H1,query_is,irrelevant,mother_of,-6.100937843322754,-6.399765968322754,-6.296250343322754,-12.483750343322754,0.298828125,0.2470703125,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_is,none,identity,-11.1509428024292,-9.7251615524292,-9.3501615524292,-18.650943756103516,-1.42578125,-1.61328125,False,False,False,False, x| | hello| ;| cat
176/direct/base/0/order1,176,1,L17H1,query_is,none,mother_of,-6.288205623626709,-6.555783748626709,-6.409299373626709,-12.536252975463867,0.267578125,0.1943359375,True,False,False,False, k| Mary| mary| mar| j
176/direct/base/0/order1,176,1,L17H1,query_period,intact_clean,identity,-9.07180118560791,-7.33351993560791,-7.60695743560791,-17.454612731933594,-1.73828125,-1.6015625,False,True,False,False, hello| | cat| x| Hello
176/direct/base/0/order1,176,1,L17H1,query_period,intact_clean,mother_of,-6.092947959899902,-6.393729209899902,-6.284354209899902,-12.473807334899902,0.30078125,0.24609375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_period,head_site,identity,-9.085097312927246,-7.299941062927246,-7.600722312927246,-17.444473266601562,-1.78515625,-1.634765625,False,True,False,False, hello| | cat| x| Hello
176/direct/base/0/order1,176,1,L17H1,query_period,head_site,mother_of,-6.098043918609619,-6.398825168609619,-6.289450168609619,-12.480855941772461,0.30078125,0.24609375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_period,head_span,identity,-9.085097312927246,-7.299941062927246,-7.600722312927246,-17.444473266601562,-1.78515625,-1.634765625,False,True,False,False, hello| | cat| x| Hello
176/direct/base/0/order1,176,1,L17H1,query_period,head_span,mother_of,-6.098043918609619,-6.398825168609619,-6.289450168609619,-12.480855941772461,0.30078125,0.24609375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_period,intact_corrupted,identity,-9.070898056030273,-7.297460556030273,-7.594335556030273,-17.438085556030273,-1.7734375,-1.625,False,True,False,False, hello| | cat| x| Hello
176/direct/base/0/order1,176,1,L17H1,query_period,intact_corrupted,mother_of,-6.096889495849609,-6.395717620849609,-6.288295745849609,-12.47384262084961,0.298828125,0.2451171875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_period,irrelevant,identity,-8.830473899841309,-7.049223899841309,-7.564848899841309,-17.252349853515625,-1.78125,-1.5234375,False,True,False,False, hello| | cat| x| ;
176/direct/base/0/order1,176,1,L17H1,query_period,irrelevant,mother_of,-6.094659328460693,-6.379815578460693,-6.278253078460693,-12.479425430297852,0.28515625,0.234375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L17H1,query_period,none,identity,-11.1509428024292,-9.7251615524292,-9.3501615524292,-18.650943756103516,-1.42578125,-1.61328125,False,False,False,False, x| | hello| ;| cat
176/direct/base/0/order1,176,1,L17H1,query_period,none,mother_of,-6.288205623626709,-6.555783748626709,-6.409299373626709,-12.536252975463867,0.267578125,0.1943359375,True,False,False,False, k| Mary| mary| mar| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,intact_clean,identity,-9.539495468139648,-7.367620468139648,-8.562932968139648,-16.72308921813965,-2.171875,-1.57421875,False,True,False,False, hello| cat| | ;| Hello
176/direct/base/0/order1,176,1,L15H25,query_child_last,intact_clean,mother_of,-6.022369384765625,-6.303619384765625,-6.198150634765625,-12.366119384765625,0.28125,0.228515625,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,head_site,identity,-9.532464981079102,-7.35668420791626,-8.563714981079102,-16.7473087310791,-2.175780773162842,-1.572265386581421,False,True,False,False, hello| cat| | ;| Hello
176/direct/base/0/order1,176,1,L15H25,query_child_last,head_site,mother_of,-6.019927024841309,-6.301177024841309,-6.197661399841309,-12.365630149841309,0.28125,0.2294921875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,head_span,identity,-9.532464981079102,-7.35668420791626,-8.563714981079102,-16.7473087310791,-2.175780773162842,-1.572265386581421,False,True,False,False, hello| cat| | ;| Hello
176/direct/base/0/order1,176,1,L15H25,query_child_last,head_span,mother_of,-6.019927024841309,-6.301177024841309,-6.197661399841309,-12.365630149841309,0.28125,0.2294921875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,intact_corrupted,identity,-9.484535217285156,-7.316566467285156,-8.531410217285156,-16.668128967285156,-2.16796875,-1.560546875,False,True,False,False, hello| cat| | ;| \n
176/direct/base/0/order1,176,1,L15H25,query_child_last,intact_corrupted,mother_of,-6.028697967529297,-6.313854217529297,-6.208385467529297,-12.380260467529297,0.28515625,0.232421875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,irrelevant,identity,-9.566316604614258,-7.503817081451416,-7.929598331451416,-17.898347854614258,-2.062499523162842,-1.8496088981628418,False,True,False,False, hello| | cat| ;| Hello
176/direct/base/0/order1,176,1,L15H25,query_child_last,irrelevant,mother_of,-6.032160758972168,-6.319270133972168,-6.209895133972168,-12.430598258972168,0.287109375,0.232421875,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_child_last,none,identity,-11.1509428024292,-9.7251615524292,-9.3501615524292,-18.650943756103516,-1.42578125,-1.61328125,False,False,False,False, x| | hello| ;| cat
176/direct/base/0/order1,176,1,L15H25,query_child_last,none,mother_of,-6.288205623626709,-6.555783748626709,-6.409299373626709,-12.536252975463867,0.267578125,0.1943359375,True,False,False,False, k| Mary| mary| mar| j
176/direct/base/0/order1,176,1,L15H25,query_is,intact_clean,identity,-9.300477027893066,-7.589540004730225,-7.995790004730225,-17.058290481567383,-1.7109370231628418,-1.5078120231628418,False,True,False,False, hello| | ;| is| cat
176/direct/base/0/order1,176,1,L15H25,query_is,intact_clean,mother_of,-6.034485816955566,-6.327454566955566,-6.218079566955566,-12.425110816955566,0.29296875,0.23828125,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_is,head_site,identity,-9.305910110473633,-7.591066360473633,-8.001222610473633,-17.055910110473633,-1.71484375,-1.509765625,False,True,False,False, hello| | ;| is| cat
176/direct/base/0/order1,176,1,L15H25,query_is,head_site,mother_of,-6.03359842300415,-6.33047342300415,-6.21719217300415,-12.424222946166992,0.296875,0.240234375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_is,head_span,identity,-9.305910110473633,-7.591066360473633,-8.001222610473633,-17.055910110473633,-1.71484375,-1.509765625,False,True,False,False, hello| | ;| is| cat
176/direct/base/0/order1,176,1,L15H25,query_is,head_span,mother_of,-6.03359842300415,-6.33047342300415,-6.21719217300415,-12.424222946166992,0.296875,0.240234375,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_is,intact_corrupted,identity,-9.502833366394043,-7.674708366394043,-8.170802116394043,-17.38174057006836,-1.828125,-1.580078125,False,True,False,False, hello| | cat| ;| \
176/direct/base/0/order1,176,1,L15H25,query_is,intact_corrupted,mother_of,-6.022128105163574,-6.315096855163574,-6.205721855163574,-12.406893730163574,0.29296875,0.23828125,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_is,irrelevant,identity,-9.481252670288086,-7.696095943450928,-8.180471420288086,-17.360158920288086,-1.7851567268371582,-1.542968988418579,False,True,False,False, hello| | cat| ;| \
176/direct/base/0/order1,176,1,L15H25,query_is,irrelevant,mother_of,-6.023067951202393,-6.314083576202393,-6.202755451202393,-12.413692474365234,0.291015625,0.2353515625,True,False,False,False, Mary| k| mar| mary| j
176/direct/base/0/order1,176,1,L15H25,query_is,none,identity,-11.1509428024292,-9.7251615524292,-9.3501615524292,-18.650943756103516,-1.42578125,-1.61328125,False,False,False,False, x| | hello| ;| cat
176/direct/base/0/order1,176,1,L15H25,query_is,none,mother_of,-6.288205623626709,-6.555783748626709,-6.409299373626709,-12.536252975463867,0.267578125,0.1943359375,True,False,False,False, k| Mary| mary| mar| j
178/direct/base/0/order0,178,0,L17H1,query_is,intact_clean,identity,-7.833738327026367,-8.103269577026367,-16.329832077026367,-16.993894577026367,0.26953125,4.3828125,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order0,178,0,L17H1,query_is,intact_clean,mother_of,-5.666871070861816,-5.641480445861816,-10.766480445861816,-9.750855445861816,-0.025390625,2.537109375,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_is,head_site,identity,-8.0751953125,-8.0205078125,-16.4150390625,-17.0087890625,-0.0546875,4.142578125,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order0,178,0,L17H1,query_is,head_site,mother_of,-5.673393726348877,-5.636284351348877,-10.761283874511719,-9.749565124511719,-0.037109375,2.525390386581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_is,head_span,identity,-8.0751953125,-8.0205078125,-16.4150390625,-17.0087890625,-0.0546875,4.142578125,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order0,178,0,L17H1,query_is,head_span,mother_of,-5.673393726348877,-5.636284351348877,-10.761283874511719,-9.749565124511719,-0.037109375,2.525390386581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_is,intact_corrupted,identity,-8.021971702575684,-7.877440452575684,-16.385251998901367,-17.002439498901367,-0.14453125,4.109374523162842,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order0,178,0,L17H1,query_is,intact_corrupted,mother_of,-5.671962261199951,-5.636806011199951,-10.76571273803711,-9.74618148803711,-0.03515625,2.529297113418579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_is,irrelevant,identity,-8.023324012756348,-7.738167762756348,-16.39051055908203,-17.01551055908203,-0.28515625,4.041015148162842,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order0,178,0,L17H1,query_is,irrelevant,mother_of,-5.670516014099121,-5.633406639099121,-10.764266014099121,-9.740828514099121,-0.037109375,2.5283203125,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_is,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order0,178,0,L17H1,query_is,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order0,178,0,L17H1,query_period,intact_clean,identity,-7.863149642944336,-7.921743392944336,-16.355337142944336,-16.886587142944336,0.05859375,4.275390625,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order0,178,0,L17H1,query_period,intact_clean,mother_of,-5.645136833190918,-5.623652458190918,-10.754511833190918,-9.715449333190918,-0.021484375,2.5439453125,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_period,head_site,identity,-7.88586950302124,-7.90540075302124,-16.3702449798584,-16.8936824798584,0.01953125,4.251953363418579,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order0,178,0,L17H1,query_period,head_site,mother_of,-5.651185512542725,-5.606263637542725,-10.741029739379883,-9.694154739379883,-0.044921875,2.522461175918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_period,head_span,identity,-7.88586950302124,-7.90540075302124,-16.3702449798584,-16.8936824798584,0.01953125,4.251953363418579,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order0,178,0,L17H1,query_period,head_span,mother_of,-5.651185512542725,-5.606263637542725,-10.741029739379883,-9.694154739379883,-0.044921875,2.522461175918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_period,intact_corrupted,identity,-7.877295017242432,-7.896826267242432,-16.346044540405273,-16.900732040405273,0.01953125,4.244140386581421,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order0,178,0,L17H1,query_period,intact_corrupted,mother_of,-5.649231433868408,-5.592590808868408,-10.73321533203125,-9.69024658203125,-0.056640625,2.513671636581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_period,irrelevant,identity,-7.989346504211426,-7.989346504211426,-16.33700180053711,-17.12606430053711,0.0,4.173827648162842,True,False,False,False, hello| | cat| x| Hello
178/direct/base/0/order0,178,0,L17H1,query_period,irrelevant,mother_of,-5.654898643493652,-5.608023643493652,-10.725211143493652,-9.713492393493652,-0.046875,2.51171875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L17H1,query_period,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order0,178,0,L17H1,query_period,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,intact_clean,identity,-8.451359748840332,-8.189640998840332,-16.287296295166016,-15.631047248840332,-0.26171875,3.787108898162842,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order0,178,0,L15H25,query_child_last,intact_clean,mother_of,-5.583492755889893,-5.544430255889893,-10.675289154052734,-9.628414154052734,-0.0390625,2.526366949081421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,head_site,identity,-8.453231811523438,-8.187606811523438,-16.296981811523438,-15.648544311523438,-0.265625,3.7890625,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order0,178,0,L15H25,query_child_last,head_site,mother_of,-5.580220699310303,-5.539205074310303,-10.673971176147461,-9.631002426147461,-0.041015625,2.526367425918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,head_span,identity,-8.453231811523438,-8.187606811523438,-16.296981811523438,-15.648544311523438,-0.265625,3.7890625,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order0,178,0,L15H25,query_child_last,head_span,mother_of,-5.580220699310303,-5.539205074310303,-10.673971176147461,-9.631002426147461,-0.041015625,2.526367425918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,intact_corrupted,identity,-8.429256439208984,-8.148006439208984,-16.300350189208984,-15.409725189208984,-0.28125,3.794921875,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order0,178,0,L15H25,query_child_last,intact_corrupted,mother_of,-5.571500778198242,-5.532438278198242,-10.667203903198242,-9.620328903198242,-0.0390625,2.5283203125,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,irrelevant,identity,-8.764166831970215,-8.318854331970215,-15.084479331970215,-16.8891658782959,-0.4453125,2.9375,False,True,False,False, hello| | cat| ;| hi
178/direct/base/0/order0,178,0,L15H25,query_child_last,irrelevant,mother_of,-5.595394611358643,-5.550472736358643,-10.609066009521484,-9.691097259521484,-0.044921875,2.484374761581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_child_last,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order0,178,0,L15H25,query_child_last,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order0,178,0,L15H25,query_is,intact_clean,identity,-8.329578399658203,-8.540515899658203,-16.313953399658203,-16.774890899658203,0.2109375,4.09765625,True,False,False,False, hello| | ;| cat| \
178/direct/base/0/order0,178,0,L15H25,query_is,intact_clean,mother_of,-5.607772350311279,-5.578475475311279,-10.674179077148438,-9.689804077148438,-0.029296875,2.518554925918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_is,head_site,identity,-8.306790351867676,-8.525540351867676,-16.314603805541992,-16.783353805541992,0.21875,4.113281726837158,True,False,False,False, hello| | ;| cat| \
178/direct/base/0/order0,178,0,L15H25,query_is,head_site,mother_of,-5.608145713806152,-5.578848838806152,-10.674551963806152,-9.690176963806152,-0.029296875,2.5185546875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_is,head_span,identity,-8.306790351867676,-8.525540351867676,-16.314603805541992,-16.783353805541992,0.21875,4.113281726837158,True,False,False,False, hello| | ;| cat| \
178/direct/base/0/order0,178,0,L15H25,query_is,head_span,mother_of,-5.608145713806152,-5.578848838806152,-10.674551963806152,-9.690176963806152,-0.029296875,2.5185546875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_is,intact_corrupted,identity,-8.252509117126465,-8.357977867126465,-16.28376007080078,-16.82282257080078,0.10546875,4.068359851837158,True,False,False,False, hello| | cat| ;| is
178/direct/base/0/order0,178,0,L15H25,query_is,intact_corrupted,mother_of,-5.604652404785156,-5.571449279785156,-10.665199279785156,-9.684730529785156,-0.033203125,2.513671875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_is,irrelevant,identity,-8.306017875671387,-8.188830375671387,-16.380237579345703,-16.903675079345703,-0.1171875,3.978516101837158,False,True,False,False, hello| | cat| ;| \
178/direct/base/0/order0,178,0,L15H25,query_is,irrelevant,mother_of,-5.611026763916016,-5.577823638916016,-10.673526763916016,-9.693058013916016,-0.033203125,2.5146484375,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order0,178,0,L15H25,query_is,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order0,178,0,L15H25,query_is,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order1,178,1,L17H1,query_is,intact_clean,identity,-7.498144149780273,-8.099706649780273,-16.306737899780273,-17.025487899780273,0.6015625,4.705078125,True,False,False,False, hello| | cat| x| \
178/direct/base/0/order1,178,1,L17H1,query_is,intact_clean,mother_of,-5.66049861907959,-5.63901424407959,-10.76401424407959,-9.74448299407959,-0.021484375,2.541015625,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_is,head_site,identity,-8.008716583251953,-7.930591583251953,-16.391529083251953,-17.024341583251953,-0.078125,4.15234375,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order1,178,1,L17H1,query_is,head_site,mother_of,-5.666752338409424,-5.629642963409424,-10.764408111572266,-9.744876861572266,-0.037109375,2.530273199081421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_is,head_span,identity,-8.008716583251953,-7.930591583251953,-16.391529083251953,-17.024341583251953,-0.078125,4.15234375,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order1,178,1,L17H1,query_is,head_span,mother_of,-5.666752338409424,-5.629642963409424,-10.764408111572266,-9.744876861572266,-0.037109375,2.530273199081421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_is,intact_corrupted,identity,-8.03432559967041,-7.78041934967041,-16.393701553344727,-17.034326553344727,-0.25390625,4.052734851837158,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order1,178,1,L17H1,query_is,intact_corrupted,mother_of,-5.668342590332031,-5.631233215332031,-10.764045715332031,-9.744514465332031,-0.037109375,2.529296875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_is,irrelevant,identity,-8.01984977722168,-7.8440680503845215,-16.40266227722168,-17.01203727722168,-0.1757817268371582,4.103515386581421,False,True,False,False, hello| | cat| x| \
178/direct/base/0/order1,178,1,L17H1,query_is,irrelevant,mother_of,-5.671356201171875,-5.638153076171875,-10.763153076171875,-9.747528076171875,-0.033203125,2.529296875,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_is,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order1,178,1,L17H1,query_is,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order1,178,1,L17H1,query_period,intact_clean,identity,-7.99061393737793,-7.99842643737793,-16.33436393737793,-17.08436393737793,0.0078125,4.17578125,True,False,False,False, hello| | cat| x| Hello
178/direct/base/0/order1,178,1,L17H1,query_period,intact_clean,mother_of,-5.659122943878174,-5.633732318878174,-10.756778717041016,-9.725528717041016,-0.025390625,2.536132574081421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_period,head_site,identity,-7.997572898864746,-7.993666648864746,-16.333511352539062,-17.083511352539062,-0.00390625,4.166016101837158,False,True,False,False, hello| | cat| x| Hello
178/direct/base/0/order1,178,1,L17H1,query_period,head_site,mother_of,-5.662491321563721,-5.623428821563721,-10.756240844726562,-9.717178344726562,-0.0390625,2.527343511581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_period,head_span,identity,-7.997572898864746,-7.993666648864746,-16.333511352539062,-17.083511352539062,-0.00390625,4.166016101837158,False,True,False,False, hello| | cat| x| Hello
178/direct/base/0/order1,178,1,L17H1,query_period,head_span,mother_of,-5.662491321563721,-5.623428821563721,-10.756240844726562,-9.717178344726562,-0.0390625,2.527343511581421,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_period,intact_corrupted,identity,-7.983314514160156,-7.983314514160156,-16.354408264160156,-17.112220764160156,0.0,4.185546875,True,False,False,False, hello| | cat| x| Hello
178/direct/base/0/order1,178,1,L17H1,query_period,intact_corrupted,mother_of,-5.661284446716309,-5.616362571716309,-10.749175071716309,-9.710112571716309,-0.044921875,2.521484375,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_period,irrelevant,identity,-7.86080265045166,-7.88033390045166,-16.317832946777344,-16.927207946777344,0.01953125,4.238280773162842,True,False,False,False, hello| | cat| x| ;
178/direct/base/0/order1,178,1,L17H1,query_period,irrelevant,mother_of,-5.64283561706543,-5.57642936706543,-10.68189811706543,-9.68189811706543,-0.06640625,2.486328125,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L17H1,query_period,none,identity,-9.8618803024292,-9.5025053024292,-18.369693756103516,-18.697818756103516,-0.359375,4.074219226837158,False,True,False,False, x| | hello| ;| cat
178/direct/base/0/order1,178,1,L17H1,query_period,none,mother_of,-5.864377498626709,-5.776486873626709,-10.911252975463867,-9.833127975463867,-0.087890625,2.479492425918579,False,True,False,False, k| Mary| mary| mar| j
178/direct/base/0/order1,178,1,L15H25,query_child_last,intact_clean,identity,-8.613751411437988,-8.430157661437988,-16.336406707763672,-15.727032661437988,-0.18359375,3.769530773162842,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order1,178,1,L15H25,query_child_last,intact_clean,mother_of,-5.589885234832764,-5.548869609832764,-10.662151336669922,-9.650432586669922,-0.041015625,2.515625238418579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L15H25,query_child_last,head_site,identity,-8.613458633422852,-8.418146133422852,-16.33611488342285,-15.742364883422852,-0.1953125,3.763671875,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order1,178,1,L15H25,query_child_last,head_site,mother_of,-5.58676290512085,-5.54379415512085,-10.659029006958008,-9.647310256958008,-0.04296875,2.514648675918579,False,True,False,False, Mary| k| mar| mary| j
178/direct/base/0/order1,178,1,L15H25,query_child_last,head_span,identity,-8.613458633422852,-8.418146133422852,-16.33611488342285,-15.742364883422852,-0.1953125,3.763671875,False,True,False,False, hello| | cat| ;| Hello
178/direct/base/0/order1,178,1,L15H25,query_child_last,head_span,mother_of,-5.58676290512085,-5.54379415512085,-10.659029006958008,-9.647310256958008,-0.04296875,2.514648675918579,False,True,False,False, Mary| k| mar| mary| j
